cells,characters,dropout,mutationrate,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
100,10,0.15,0.1,8,ground-truth,13,0,0,13.0,0.0,0.0,1,91.17,,1
100,10,0.15,0.1,9,cassiopeia-greedy,55,11,50,5,0.6875,0.909091,0.090909,82.77,5.59,1.100372241425152884871044935
100,10,0.15,0.1,9,startle_nni,98,11,93,5,0.6875,0.94898,0.05102,88.22,5.16,1.172826375963839404413719755
100,10,0.15,0.1,9,startle_nni_python,21,11,16,5,0.6875,0.761905,0.238095,77.73,82.57,1.033368784897633608082956660
100,10,0.15,0.1,9,startle_ilp,23,9,16,7,0.5625,0.695652,0.304348,77.89,12.86,1.035495878755650093060356288
100,10,0.15,0.1,9,laml,98,11,93,5,0.6875,0.94898,0.05102,81.22,6686.30,1.079766019675618186652486041
100,10,0.15,0.1,9,paup,22,8,14,8,0.5,0.636364,0.363636,70.74,2.45,0.9404413719755384206328104228
100,10,0.15,0.1,9,star_cdp,98,8,90,8,0.5,0.918367,0.081633,70.74,6.30,0.9404413719755384206328104228
100,10,0.15,0.1,9,star_cdp-rand,98,7,89,9,0.4375,0.908163,0.091837,70.74,6.21,0.9404413719755384206328104228
100,10,0.15,0.1,9,paup-sc,2,14,0,2,0.875,0.0,1.0,419.81,,5.581095453336878489763360808
100,10,0.15,0.1,9,star_cdp-sc,11,9,4,7,0.5625,0.363636,0.636364,208.71,,2.774660994416378622706726934
100,10,0.15,0.1,9,ground-truth,16,0,0,16.0,0.0,0.0,1,75.22,,1
100,10,0.15,0.1,10,cassiopeia-greedy,59,11,53,6,0.647059,0.898305,0.101695,127.81,5.29,1.032390953150242326332794830
100,10,0.15,0.1,10,startle_nni,98,12,93,5,0.705882,0.94898,0.05102,156.97,4.74,1.267932148626817447495961228
100,10,0.15,0.1,10,startle_nni_python,25,8,16,9,0.470588,0.64,0.36,123.01,155.84,0.9936187399030694668820678514
100,10,0.15,0.1,10,startle_ilp,26,6,15,11,0.352941,0.576923,0.423077,120.13,17.71,0.9703554119547657512116316640
100,10,0.15,0.1,10,laml,98,12,93,5,0.705882,0.94898,0.05102,154.09,1485.52,1.244668820678513731825525040
100,10,0.15,0.1,10,paup,28,7,18,10,0.411765,0.642857,0.357143,120.13,3.06,0.9703554119547657512116316640
100,10,0.15,0.1,10,star_cdp,98,5,86,12,0.294118,0.877551,0.122449,120.13,7.47,0.9703554119547657512116316640
100,10,0.15,0.1,10,star_cdp-rand,98,6,87,11,0.352941,0.887755,0.112245,120.13,7.42,0.9703554119547657512116316640
100,10,0.15,0.1,10,paup-sc,5,12,0,5,0.705882,0.0,1.0,333.69,,2.695395799676898222940226171
100,10,0.15,0.1,10,star_cdp-sc,11,10,4,7,0.588235,0.363636,0.636364,370.51,,2.992810985460420032310177706
100,10,0.15,0.1,10,ground-truth,17,0,0,17.0,0.0,0.0,1,123.80,,1
100,10,0.15,0.1,11,cassiopeia-greedy,67,7,54,13,0.35,0.80597,0.19403,173.35,5.95,1.001675719403675026002542471
100,10,0.15,0.1,11,startle_nni,98,11,89,9,0.55,0.908163,0.091837,199.24,6.00,1.151277013752455795677799607
100,10,0.15,0.1,11,startle_nni_python,31,8,19,12,0.4,0.612903,0.387097,179.39,151.98,1.036576909742285912400323587
100,10,0.15,0.1,11,startle_ilp,34,6,20,14,0.3,0.588235,0.411765,170.69,13.72,0.9863053276320351323240494626
100,10,0.15,0.1,11,laml,98,10,88,10,0.5,0.897959,0.102041,196.87,1646.83,1.137582341384490928001849070
100,10,0.15,0.1,11,paup,38,4,22,16,0.2,0.578947,0.421053,170.32,3.47,0.9841673408066566508725297585
100,10,0.15,0.1,11,star_cdp,98,3,81,17,0.15,0.826531,0.173469,170.32,8.80,0.9841673408066566508725297585
100,10,0.15,0.1,11,star_cdp-rand,98,4,82,16,0.2,0.836735,0.163265,170.32,8.78,0.9841673408066566508725297585
100,10,0.15,0.1,11,paup-sc,9,11,0,9,0.55,0.0,1.0,376.93,,2.178030740783543279787356986
100,10,0.15,0.1,11,star_cdp-sc,18,8,6,12,0.4,0.333333,0.666667,325.42,,1.880388304634230902577140876
100,10,0.15,0.1,11,ground-truth,20,0,0,20.0,0.0,0.0,1,173.06,,1
100,10,0.15,0.1,12,cassiopeia-greedy,45,8,40,5,0.615385,0.888889,0.111111,76.07,4.95,0.9614509605662285136501516684
100,10,0.15,0.1,12,startle_nni,98,10,95,3,0.769231,0.969388,0.030612,111.40,5.08,1.407987866531850353892821031
100,10,0.15,0.1,12,startle_nni_python,19,11,17,2,0.846154,0.894737,0.105263,88.53,63.59,1.118933265925176946410515672
100,10,0.15,0.1,12,startle_ilp,19,10,16,3,0.769231,0.842105,0.157895,76.07,12.38,0.9614509605662285136501516684
100,10,0.15,0.1,12,laml,98,10,95,3,0.769231,0.969388,0.030612,111.40,19601.56,1.407987866531850353892821031
100,10,0.15,0.1,12,paup,14,8,9,5,0.615385,0.642857,0.357143,76.07,4.35,0.9614509605662285136501516684
100,10,0.15,0.1,12,star_cdp,98,9,94,4,0.692308,0.959184,0.040816,76.07,11.00,0.9614509605662285136501516684
100,10,0.15,0.1,12,star_cdp-rand,98,8,93,5,0.615385,0.94898,0.05102,76.07,10.98,0.9614509605662285136501516684
100,10,0.15,0.1,12,paup-sc,1,12,0,1,0.923077,0.0,1.0,338.31,,4.275910010111223458038422649
100,10,0.15,0.1,12,star_cdp-sc,8,10,5,3,0.769231,0.625,0.375,124.15,,1.569135490394337714863498483
100,10,0.15,0.1,12,ground-truth,13,0,0,13.0,0.0,0.0,1,79.12,,1
100,10,0.15,0.1,13,cassiopeia-greedy,45,8,40,5,0.615385,0.888889,0.111111,76.07,5.31,0.9614509605662285136501516684
100,10,0.15,0.1,13,startle_nni,98,10,95,3,0.769231,0.969388,0.030612,115.46,4.65,1.459302325581395348837209302
100,10,0.15,0.1,13,startle_nni_python,19,11,17,2,0.846154,0.894737,0.105263,88.53,62.51,1.118933265925176946410515672
100,10,0.15,0.1,13,startle_ilp,19,10,16,3,0.769231,0.842105,0.157895,76.07,12.39,0.9614509605662285136501516684
100,10,0.15,0.1,13,laml,98,10,95,3,0.769231,0.969388,0.030612,111.40,6530.68,1.407987866531850353892821031
100,10,0.15,0.1,13,paup,14,8,9,5,0.615385,0.642857,0.357143,76.07,4.33,0.9614509605662285136501516684
100,10,0.15,0.1,13,star_cdp,98,9,94,4,0.692308,0.959184,0.040816,76.07,11.06,0.9614509605662285136501516684
100,10,0.15,0.1,13,star_cdp-rand,98,8,93,5,0.615385,0.94898,0.05102,76.07,11.28,0.9614509605662285136501516684
100,10,0.15,0.1,13,paup-sc,1,12,0,1,0.923077,0.0,1.0,338.31,,4.275910010111223458038422649
100,10,0.15,0.1,13,star_cdp-sc,8,10,5,3,0.769231,0.625,0.375,124.15,,1.569135490394337714863498483
100,10,0.15,0.1,13,ground-truth,13,0,0,13.0,0.0,0.0,1,79.12,,1
100,10,0.15,0.1,14,cassiopeia-greedy,53,7,44,9,0.4375,0.830189,0.169811,85.10,5.96,1
100,10,0.15,0.1,14,startle_nni,98,11,93,5,0.6875,0.94898,0.05102,110.38,4.54,1.297062279670975323149236193
100,10,0.15,0.1,14,startle_nni_python,25,10,19,6,0.625,0.76,0.24,88.33,79.88,1.037955346650998824911868390
100,10,0.15,0.1,14,startle_ilp,22,9,15,7,0.5625,0.681818,0.318182,85.10,16.22,1
100,10,0.15,0.1,14,laml,98,10,92,6,0.625,0.938776,0.061224,104.82,2718.67,1.231727379553466509988249119
100,10,0.15,0.1,14,paup,21,6,11,10,0.375,0.52381,0.47619,84.88,4.89,0.9974148061104582843713278496
100,10,0.15,0.1,14,star_cdp,98,6,88,10,0.375,0.897959,0.102041,84.88,9.23,0.9974148061104582843713278496
100,10,0.15,0.1,14,star_cdp-rand,98,6,88,10,0.375,0.897959,0.102041,84.88,9.09,0.9974148061104582843713278496
100,10,0.15,0.1,14,paup-sc,1,15,0,1,0.9375,0.0,1.0,277.04,,3.255464159811985898942420682
100,10,0.15,0.1,14,star_cdp-sc,6,12,2,4,0.75,0.333333,0.666667,242.94,,2.854759106933019976498237368
100,10,0.15,0.1,14,ground-truth,16,0,0,16.0,0.0,0.0,1,85.10,,1
100,10,0.15,0.1,15,cassiopeia-greedy,58,8,47,11,0.421053,0.810345,0.189655,110.00,5.73,1
100,10,0.15,0.1,15,startle_nni,98,13,92,6,0.684211,0.938776,0.061224,145.81,5.88,1.325545454545454545454545455
100,10,0.15,0.1,15,startle_nni_python,31,10,22,9,0.526316,0.709677,0.290323,115.71,144.39,1.051909090909090909090909091
100,10,0.15,0.1,15,startle_ilp,31,8,20,11,0.421053,0.645161,0.354839,110.00,12.96,1
100,10,0.15,0.1,15,laml,98,13,92,6,0.684211,0.938776,0.061224,145.81,1354.29,1.325545454545454545454545455
100,10,0.15,0.1,15,paup,29,10,20,9,0.526316,0.689655,0.310345,110.00,3.07,1
100,10,0.15,0.1,15,star_cdp,98,9,88,10,0.473684,0.897959,0.102041,110.00,8.05,1
100,10,0.15,0.1,15,star_cdp-rand,98,6,85,13,0.315789,0.867347,0.132653,110.00,7.92,1
100,10,0.15,0.1,15,paup-sc,6,14,1,5,0.736842,0.166667,0.833333,554.47,,5.040636363636363636363636364
100,10,0.15,0.1,15,star_cdp-sc,13,11,5,8,0.578947,0.384615,0.615385,300.58,,2.732545454545454545454545455
100,10,0.15,0.1,15,ground-truth,19,0,0,19.0,0.0,0.0,1,110.00,,1
100,10,0.15,0.1,16,cassiopeia-greedy,58,8,47,11,0.421053,0.810345,0.189655,110.00,5.26,1
100,10,0.15,0.1,16,startle_nni,98,10,89,9,0.526316,0.908163,0.091837,130.31,4.96,1.184636363636363636363636364
100,10,0.15,0.1,16,startle_nni_python,31,10,22,9,0.526316,0.709677,0.290323,115.71,144.81,1.051909090909090909090909091
100,10,0.15,0.1,16,startle_ilp,31,8,20,11,0.421053,0.645161,0.354839,110.00,14.56,1
100,10,0.15,0.1,16,laml,98,10,89,9,0.526316,0.908163,0.091837,130.31,2314.78,1.184636363636363636363636364
100,10,0.15,0.1,16,paup,29,10,20,9,0.526316,0.689655,0.310345,110.00,3.08,1
100,10,0.15,0.1,16,star_cdp,98,9,88,10,0.473684,0.897959,0.102041,110.00,7.99,1
100,10,0.15,0.1,16,star_cdp-rand,98,6,85,13,0.315789,0.867347,0.132653,110.00,7.94,1
100,10,0.15,0.1,16,paup-sc,6,14,1,5,0.736842,0.166667,0.833333,554.47,,5.040636363636363636363636364
100,10,0.15,0.1,16,star_cdp-sc,13,11,5,8,0.578947,0.384615,0.615385,300.58,,2.732545454545454545454545455
100,10,0.15,0.1,16,ground-truth,19,0,0,19.0,0.0,0.0,1,110.00,,1
100,10,0.15,0.1,17,cassiopeia-greedy,40,4,36,4,0.5,0.9,0.1,72.85,5.70,1
100,10,0.15,0.1,17,startle_nni,98,6,96,2,0.75,0.979592,0.020408,92.53,5.16,1.270144131777625257378174331
100,10,0.15,0.1,17,startle_nni_python,18,6,16,2,0.75,0.888889,0.111111,75.50,84.08,1.036376115305422100205902539
100,10,0.15,0.1,17,startle_ilp,17,4,13,4,0.5,0.764706,0.235294,72.85,14.64,1
100,10,0.15,0.1,17,laml,98,6,96,2,0.75,0.979592,0.020408,92.53,3533.58,1.270144131777625257378174331
100,10,0.15,0.1,17,paup,13,3,8,5,0.375,0.615385,0.384615,72.85,3.55,1
100,10,0.15,0.1,17,star_cdp,98,4,94,4,0.5,0.959184,0.040816,72.85,7.78,1
100,10,0.15,0.1,17,star_cdp-rand,98,3,93,5,0.375,0.94898,0.05102,72.85,7.71,1
100,10,0.15,0.1,17,paup-sc,0,8,0,0,1.0,inf,inf,487.84,,6.696499656829100892244337680
100,10,0.15,0.1,17,star_cdp-sc,26,4,22,4,0.5,0.846154,0.153846,250.79,,3.442553191489361702127659574
100,10,0.15,0.1,17,ground-truth,8,0,0,8.0,0.0,0.0,1,72.85,,1
100,10,0.15,0.1,18,cassiopeia-greedy,66,20,60,6,0.769231,0.909091,0.090909,144.30,5.40,1.063531839622641509433962264
100,10,0.15,0.1,18,startle_nni,98,18,90,8,0.692308,0.918367,0.081633,171.31,5.36,1.262603183962264150943396226
100,10,0.15,0.1,18,startle_nni_python,40,16,30,10,0.615385,0.75,0.25,139.72,288.28,1.029775943396226415094339623
100,10,0.15,0.1,18,startle_ilp,41,15,30,11,0.576923,0.731707,0.268293,130.69,12.83,0.9632222877358490566037735849
100,10,0.15,0.1,18,laml,98,18,90,8,0.692308,0.918367,0.081633,168.15,4835.32,1.239313089622641509433962264
100,10,0.15,0.1,18,paup,39,13,26,13,0.5,0.666667,0.333333,129.39,3.61,0.9536409198113207547169811321
100,10,0.15,0.1,18,star_cdp,98,13,85,13,0.5,0.867347,0.132653,129.39,9.43,0.9536409198113207547169811321
100,10,0.15,0.1,18,star_cdp-rand,98,13,85,13,0.5,0.867347,0.132653,129.39,9.40,0.9536409198113207547169811321
100,10,0.15,0.1,18,paup-sc,6,21,1,5,0.807692,0.166667,0.833333,393.09,,2.897184551886792452830188679
100,10,0.15,0.1,18,star_cdp-sc,20,15,9,11,0.576923,0.45,0.55,240.35,,1.771447523584905660377358491
100,10,0.15,0.1,18,ground-truth,26,0,0,26.0,0.0,0.0,1,135.68,,1
100,10,0.15,0.1,19,cassiopeia-greedy,40,5,38,2,0.714286,0.95,0.05,61.09,5.18,1
100,10,0.15,0.1,19,startle_nni,98,7,98,0,1.0,1.0,0.0,90.86,4.76,1.487313799312489769192993943
100,10,0.15,0.1,19,startle_nni_python,13,4,10,3,0.571429,0.769231,0.230769,67.44,74.94,1.103944999181535439515468980
100,10,0.15,0.1,19,startle_ilp,15,2,10,5,0.285714,0.666667,0.333333,57.93,14.30,0.9482730397773776395482075626
100,10,0.15,0.1,19,laml,98,7,98,0,1.0,1.0,0.0,83.02,6625.78,1.358978556228515305287281061
100,10,0.15,0.1,19,paup,11,2,6,5,0.285714,0.545455,0.454545,57.93,3.67,0.9482730397773776395482075626
100,10,0.15,0.1,19,star_cdp,98,2,93,5,0.285714,0.94898,0.05102,57.93,9.75,0.9482730397773776395482075626
100,10,0.15,0.1,19,star_cdp-rand,98,2,93,5,0.285714,0.94898,0.05102,57.93,9.70,0.9482730397773776395482075626
100,10,0.15,0.1,19,paup-sc,0,7,0,0,1.0,inf,inf,177.77,,2.909968898346701587821247340
100,10,0.15,0.1,19,star_cdp-sc,6,2,1,5,0.285714,0.166667,0.833333,68.22,,1.116713046325094123424455721
100,10,0.15,0.1,19,ground-truth,7,0,0,7.0,0.0,0.0,1,61.09,,1
100,10,0.15,0.1,20,cassiopeia-greedy,58,8,49,9,0.470588,0.844828,0.155172,109.95,5.50,0.9575857864483539453056958718
100,10,0.15,0.1,20,startle_nni,98,11,92,6,0.647059,0.938776,0.061224,154.88,5.57,1.348893920919700400627068455
100,10,0.15,0.1,20,startle_nni_python,26,10,19,7,0.588235,0.730769,0.269231,119.76,159.40,1.043023863438425361435290019
100,10,0.15,0.1,20,startle_ilp,23,8,14,9,0.470588,0.608696,0.391304,109.95,13.42,0.9575857864483539453056958718
100,10,0.15,0.1,20,laml,98,11,92,6,0.647059,0.938776,0.061224,154.88,8323.12,1.348893920919700400627068455
100,10,0.15,0.1,20,paup,28,9,20,8,0.529412,0.714286,0.285714,109.52,3.01,0.9538407942867096324682111130
100,10,0.15,0.1,20,star_cdp,98,9,90,8,0.529412,0.918367,0.081633,109.52,7.30,0.9538407942867096324682111130
100,10,0.15,0.1,20,star_cdp-rand,98,8,89,9,0.470588,0.908163,0.091837,109.52,7.26,0.9538407942867096324682111130
100,10,0.15,0.1,20,paup-sc,3,14,0,3,0.823529,0.0,1.0,424.04,,3.693084828427103292109388608
100,10,0.15,0.1,20,star_cdp-sc,11,10,4,7,0.588235,0.363636,0.636364,332.41,,2.895053126632990768158857342
100,10,0.15,0.1,20,ground-truth,17,0,0,17.0,0.0,0.0,1,114.82,,1
100,20,0.15,0.1,0,cassiopeia-greedy,72,10,51,21,0.322581,0.708333,0.291667,280.50,5.71,1.031667218360366324616572879
100,20,0.15,0.1,0,startle_nni,98,18,85,13,0.580645,0.867347,0.132653,315.97,6.60,1.162124388539482879105520615
100,20,0.15,0.1,0,startle_nni_python,42,15,26,16,0.483871,0.619048,0.380952,291.73,435.19,1.072970686674758174261649932
100,20,0.15,0.1,0,startle_ilp,43,9,21,22,0.290323,0.488372,0.511628,269.81,19.88,0.9923498473647430946338592813
100,20,0.15,0.1,0,laml,98,17,84,14,0.548387,0.857143,0.142857,313.74,4235.86,1.153922542204568023833167825
100,20,0.15,0.1,0,paup,50,8,27,23,0.258065,0.54,0.46,269.66,3.78,0.9917981536650851447276472103
100,20,0.15,0.1,0,star_cdp,98,7,74,24,0.225806,0.755102,0.244898,269.66,8.89,0.9917981536650851447276472103
100,20,0.15,0.1,0,star_cdp-rand,98,7,74,24,0.225806,0.755102,0.244898,269.66,8.92,0.9917981536650851447276472103
100,20,0.15,0.1,0,paup-sc,16,15,0,16,0.483871,0.0,1.0,415.81,,1.529331715031814336680275111
100,20,0.15,0.1,0,star_cdp-sc,24,10,3,21,0.322581,0.125,0.875,368.37,,1.354849387619993379675604105
100,20,0.15,0.1,0,ground-truth,31,0,0,31.0,0.0,0.0,1,271.89,,1
100,20,0.15,0.1,1,cassiopeia-greedy,83,21,61,22,0.488372,0.73494,0.26506,307.80,6.65,1.084604813418372740406638712
100,20,0.15,0.1,1,startle_nni,98,25,80,18,0.581395,0.816327,0.183673,319.60,5.44,1.126184854998414320448218753
100,20,0.15,0.1,1,startle_nni_python,44,20,21,23,0.465116,0.477273,0.522727,296.74,651.18,1.045632333767926988265971317
100,20,0.15,0.1,1,startle_ilp,48,10,15,33,0.232558,0.3125,0.6875,286.05,19.09,1.007963635082279150075760245
100,20,0.15,0.1,1,laml,98,25,80,18,0.581395,0.816327,0.183673,315.13,1549.45,1.110433771450720603262976144
100,20,0.15,0.1,1,paup,57,5,19,38,0.116279,0.333333,0.666667,282.04,5.60,0.9938334684097395961802741464
100,20,0.15,0.1,1,star_cdp,98,4,59,39,0.093023,0.602041,0.397959,277.56,11.22,0.9780471475386729624017759611
100,20,0.15,0.1,1,star_cdp-rand,98,6,61,37,0.139535,0.622449,0.377551,277.56,11.16,0.9780471475386729624017759611
100,20,0.15,0.1,1,paup-sc,27,17,1,26,0.395349,0.037037,0.962963,306.03,,1.078367807181366503400401705
100,20,0.15,0.1,1,star_cdp-sc,40,12,9,31,0.27907,0.225,0.775,292.29,,1.029951724866979104267239860
100,20,0.15,0.1,1,ground-truth,43,0,0,43.0,0.0,0.0,1,283.79,,1
100,20,0.15,0.1,2,cassiopeia-greedy,58,10,37,21,0.322581,0.637931,0.362069,199.94,7.68,1.025912052952947816717122479
100,20,0.15,0.1,2,startle_nni,98,8,75,23,0.258065,0.765306,0.234694,210.14,4.64,1.078249268818307763353686695
100,20,0.15,0.1,2,startle_nni_python,37,10,16,21,0.322581,0.432432,0.567568,203.27,522.87,1.042998614603109446354353738
100,20,0.15,0.1,2,startle_ilp,40,9,18,22,0.290323,0.45,0.55,198.22,14.24,1.017086561650161629637231259
100,20,0.15,0.1,2,laml,98,7,74,24,0.225806,0.755102,0.244898,210.14,8762.34,1.078249268818307763353686695
100,20,0.15,0.1,2,paup,42,8,19,23,0.258065,0.452381,0.547619,194.89,3.95,1
100,20,0.15,0.1,2,star_cdp,98,3,70,28,0.096774,0.714286,0.285714,194.89,9.49,1
100,20,0.15,0.1,2,star_cdp-rand,98,3,70,28,0.096774,0.714286,0.285714,194.89,9.56,1
100,20,0.15,0.1,2,paup-sc,17,14,0,17,0.451613,0.0,1.0,505.98,,2.596233772897531941094976653
100,20,0.15,0.1,2,star_cdp-sc,29,9,7,22,0.290323,0.241379,0.758621,316.93,,1.626199394530247832110421263
100,20,0.15,0.1,2,ground-truth,31,0,0,31.0,0.0,0.0,1,194.89,,1
100,20,0.15,0.1,3,cassiopeia-greedy,75,13,62,13,0.5,0.826667,0.173333,243.14,6.62,0.9960671855796804588283490373
100,20,0.15,0.1,3,startle_nni,98,12,84,14,0.461538,0.857143,0.142857,264.40,5.10,1.083162638263006964358869316
100,20,0.15,0.1,3,startle_nni_python,33,11,18,15,0.423077,0.545455,0.454545,253.36,312.62,1.037935272429332240884883245
100,20,0.15,0.1,3,startle_ilp,30,9,13,17,0.346154,0.433333,0.566667,241.07,14.42,0.9875870544858664481769766489
100,20,0.15,0.1,3,laml,98,12,84,14,0.461538,0.857143,0.142857,264.40,1970.70,1.083162638263006964358869316
100,20,0.15,0.1,3,paup,42,9,25,17,0.346154,0.595238,0.404762,239.00,3.58,0.9791069233920524375256042605
100,20,0.15,0.1,3,star_cdp,98,7,79,19,0.269231,0.806122,0.193878,239.00,8.06,0.9791069233920524375256042605
100,20,0.15,0.1,3,star_cdp-rand,98,8,80,18,0.307692,0.816327,0.183673,239.00,8.06,0.9791069233920524375256042605
100,20,0.15,0.1,3,paup-sc,13,15,2,11,0.576923,0.153846,0.846154,415.24,,1.701106104055714870954526833
100,20,0.15,0.1,3,star_cdp-sc,21,10,5,16,0.384615,0.238095,0.761905,310.17,,1.270667759115116755428103236
100,20,0.15,0.1,3,ground-truth,26,0,0,26.0,0.0,0.0,1,244.10,,1
100,20,0.15,0.1,4,cassiopeia-greedy,75,18,64,11,0.62069,0.853333,0.146667,205.17,7.97,1.050268748400307141028922447
100,20,0.15,0.1,4,startle_nni,98,20,89,9,0.689655,0.908163,0.091837,222.13,5.55,1.137087279242385461991297671
100,20,0.15,0.1,4,startle_nni_python,32,16,19,13,0.551724,0.59375,0.40625,207.90,479.54,1.064243665216278474532889685
100,20,0.15,0.1,4,startle_ilp,32,12,15,17,0.413793,0.46875,0.53125,190.08,16.45,0.9730227796263117481443562836
100,20,0.15,0.1,4,laml,98,20,89,9,0.689655,0.908163,0.091837,222.13,627.29,1.137087279242385461991297671
100,20,0.15,0.1,4,paup,35,12,18,17,0.413793,0.514286,0.485714,190.08,4.00,0.9730227796263117481443562836
100,20,0.15,0.1,4,star_cdp,98,11,80,18,0.37931,0.816327,0.183673,190.08,9.50,0.9730227796263117481443562836
100,20,0.15,0.1,4,star_cdp-rand,98,12,81,17,0.413793,0.826531,0.173469,190.08,9.67,0.9730227796263117481443562836
100,20,0.15,0.1,4,paup-sc,8,21,0,8,0.724138,0.0,1.0,392.18,,2.007576145380087023291528027
100,20,0.15,0.1,4,star_cdp-sc,17,18,6,11,0.62069,0.352941,0.647059,288.68,,1.477757870488866137701561300
100,20,0.15,0.1,4,ground-truth,29,0,0,29.0,0.0,0.0,1,195.35,,1
100,20,0.15,0.1,5,cassiopeia-greedy,78,12,57,21,0.363636,0.730769,0.269231,238.43,5.62,1.026299931129476584022038567
100,20,0.15,0.1,5,startle_nni,98,22,87,11,0.666667,0.887755,0.112245,319.42,5.17,1.374913911845730027548209366
100,20,0.15,0.1,5,startle_nni_python,38,15,20,18,0.454545,0.526316,0.473684,282.03,480.33,1.213972107438016528925619835
100,20,0.15,0.1,5,startle_ilp,36,7,10,26,0.212121,0.277778,0.722222,232.32,19.97,1
100,20,0.15,0.1,5,laml,98,22,87,11,0.666667,0.887755,0.112245,319.42,966.62,1.374913911845730027548209366
100,20,0.15,0.1,5,paup,44,7,18,26,0.212121,0.409091,0.590909,232.32,5.19,1
100,20,0.15,0.1,5,star_cdp,98,5,70,28,0.151515,0.714286,0.285714,232.32,10.91,1
100,20,0.15,0.1,5,star_cdp-rand,98,5,70,28,0.151515,0.714286,0.285714,232.32,10.82,1
100,20,0.15,0.1,5,paup-sc,15,18,0,15,0.545455,0.0,1.0,391.42,,1.684831267217630853994490358
100,20,0.15,0.1,5,star_cdp-sc,32,7,6,26,0.212121,0.1875,0.8125,289.99,,1.248235192837465564738292011
100,20,0.15,0.1,5,ground-truth,33,0,0,33.0,0.0,0.0,1,232.32,,1
100,20,0.15,0.1,6,cassiopeia-greedy,75,12,61,14,0.461538,0.813333,0.186667,229.17,5.73,0.9886966650847750118641874110
100,20,0.15,0.1,6,startle_nni,98,17,89,9,0.653846,0.908163,0.091837,262.14,5.71,1.130937486517968851115233617
100,20,0.15,0.1,6,startle_nni_python,38,17,29,9,0.653846,0.763158,0.236842,242.34,310.06,1.045515337158634971310237715
100,20,0.15,0.1,6,startle_ilp,33,16,23,10,0.615385,0.69697,0.30303,226.09,16.32,0.9754087751844341861167436041
100,20,0.15,0.1,6,laml,98,17,89,9,0.653846,0.908163,0.091837,262.14,1978.36,1.130937486517968851115233617
100,20,0.15,0.1,6,paup,48,13,35,13,0.5,0.729167,0.270833,226.09,2.92,0.9754087751844341861167436041
100,20,0.15,0.1,6,star_cdp,98,11,83,15,0.423077,0.846939,0.153061,226.09,7.80,0.9754087751844341861167436041
100,20,0.15,0.1,6,star_cdp-rand,98,13,85,13,0.5,0.867347,0.132653,226.09,7.77,0.9754087751844341861167436041
100,20,0.15,0.1,6,paup-sc,10,18,2,8,0.692308,0.2,0.8,491.70,,2.121316709090124681824064886
100,20,0.15,0.1,6,star_cdp-sc,19,16,9,10,0.615385,0.473684,0.526316,396.87,,1.712196384658527115061046637
100,20,0.15,0.1,6,ground-truth,26,0,0,26.0,0.0,0.0,1,231.79,,1
100,20,0.15,0.1,7,cassiopeia-greedy,79,15,55,24,0.384615,0.696203,0.303797,281.89,7.24,1.014029281628835569624806648
100,20,0.15,0.1,7,startle_nni,98,18,77,21,0.461538,0.785714,0.214286,314.27,5.23,1.130508291665167811791791072
100,20,0.15,0.1,7,startle_nni_python,43,21,25,18,0.538462,0.581395,0.418605,289.12,350.38,1.040037411417676894852332818
100,20,0.15,0.1,7,startle_ilp,48,12,21,27,0.307692,0.4375,0.5625,280.40,14.67,1.008669376596280441742508723
100,20,0.15,0.1,7,laml,98,18,77,21,0.461538,0.785714,0.214286,303.02,1481.38,1.090039210043526745566387280
100,20,0.15,0.1,7,paup,57,10,28,29,0.25641,0.491228,0.508772,277.99,4.66,1
100,20,0.15,0.1,7,star_cdp,98,9,68,30,0.230769,0.693878,0.306122,272.03,9.65,0.9785603798697794884708083025
100,20,0.15,0.1,7,star_cdp-rand,98,9,68,30,0.230769,0.693878,0.306122,272.03,9.64,0.9785603798697794884708083025
100,20,0.15,0.1,7,paup-sc,19,20,0,19,0.512821,0.0,1.0,606.80,,2.182812331378826576495557394
100,20,0.15,0.1,7,star_cdp-sc,31,14,6,25,0.358974,0.193548,0.806452,593.79,,2.136012086765710996798445987
100,20,0.15,0.1,7,ground-truth,39,0,0,39.0,0.0,0.0,1,277.99,,1
100,20,0.15,0.1,8,cassiopeia-greedy,64,12,46,18,0.4,0.71875,0.28125,180.14,5.72,1.017222881020949799536958609
100,20,0.15,0.1,8,startle_nni,98,12,80,18,0.4,0.816327,0.183673,194.20,5.53,1.096617539104410186910610424
100,20,0.15,0.1,8,startle_nni_python,34,10,14,20,0.333333,0.411765,0.588235,180.60,425.68,1.019820430289683211926139251
100,20,0.15,0.1,8,startle_ilp,36,9,15,21,0.3,0.416667,0.583333,177.96,18.60,1.004912756225647975605624259
100,20,0.15,0.1,8,laml,98,12,80,18,0.4,0.816327,0.183673,194.20,1183.11,1.096617539104410186910610424
100,20,0.15,0.1,8,paup,38,6,14,24,0.2,0.368421,0.631579,175.07,4.05,0.9885933706025184934214241346
100,20,0.15,0.1,8,star_cdp,98,5,73,25,0.166667,0.744898,0.255102,175.07,9.29,0.9885933706025184934214241346
100,20,0.15,0.1,8,star_cdp-rand,98,6,74,24,0.2,0.755102,0.244898,175.07,9.12,0.9885933706025184934214241346
100,20,0.15,0.1,8,paup-sc,15,16,1,14,0.533333,0.066667,0.933333,277.77,,1.568524479078434694223276300
