silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,02,04,star_cdp,211,40,41,170,0.190476,0.194313,0.805687,2158.78,65.16,0.9908569330334603203745352733
0,100,02,04,paup-sc,170,51,11,159,0.242857,0.064706,0.935294,2188.00,,1.004268600541607380548033231
0,100,02,04,star_cdp-sc,180,45,15,165,0.214286,0.083333,0.916667,,,
0,100,02,04,star_cdp_hert,218,35,43,175,0.166667,0.197248,0.802752,2158.78,65.62,0.9908569330334603203745352733
0,100,02,04,star_cdp_hert-sc,210,34,34,176,0.161905,0.161905,0.838095,,,
0,100,02,04,ground-truth,249,0,0,249,0.0,0.0,1.0,2178.70,,1
0,100,02,05,startle_nni,205,130,125,80,0.619048,0.609756,0.390244,2425.98,5.55,1.136311687338404466594221906
0,100,02,05,laml,165,136,91,74,0.647619,0.551515,0.448485,2424.29,1172.10,1.135520103421141379697980290
0,100,02,05,paup,208,55,53,155,0.261905,0.254808,0.745192,2108.88,53.76,0.9877843144602240791396560123
0,100,02,05,star_cdp,205,56,51,154,0.266667,0.24878,0.75122,2107.19,66.26,0.9869927305429609922434143965
0,100,02,05,paup-sc,156,71,17,139,0.338095,0.108974,0.891026,2145.74,,1.005049274927867501030464271
0,100,02,05,star_cdp-sc,163,65,18,145,0.309524,0.110429,0.889571,,,
0,100,02,05,star_cdp_hert,215,47,52,163,0.22381,0.24186,0.75814,2107.19,66.53,0.9869927305429609922434143965
0,100,02,05,star_cdp_hert-sc,203,53,46,157,0.252381,0.226601,0.773399,,,
0,100,02,05,ground-truth,249,0,0,249,0.0,0.0,1.0,2134.96,,1
0,100,03,01,startle_nni,196,128,121,75,0.630542,0.617347,0.382653,2014.22,6.20,1.189333774216595712016627597
0,100,03,01,laml,161,132,90,71,0.650246,0.559006,0.440994,2009.13,1152.49,1.186328288762791027238319054
0,100,03,01,paup,202,51,50,152,0.251232,0.247525,0.752475,1676.36,47.28,0.9898380344479413310344420366
0,100,03,01,star_cdp,197,56,50,147,0.275862,0.253807,0.746193,1671.27,66.21,0.9868325489941366462561334932
0,100,03,01,paup-sc,146,74,17,129,0.364532,0.116438,0.883562,1718.39,,1.014655432016391409862007475
0,100,03,01,star_cdp-sc,151,72,20,131,0.35468,0.13245,0.86755,,,
0,100,03,01,star_cdp_hert,216,55,68,148,0.270936,0.314815,0.685185,1671.27,68.07,0.9868325489941366462561334932
0,100,03,01,star_cdp_hert-sc,202,56,55,147,0.275862,0.272277,0.727723,,,
