silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
50,50,10,02,laml,248,106,106,142,0.427419,0.427419,0.572581,1365.48,474.23,1.044240343216353249772489160
50,50,10,02,paup,233,96,81,152,0.387097,0.347639,0.652361,1281.83,47.88,0.9802696481420585333771785597
50,50,10,02,star_cdp,248,101,101,147,0.407258,0.407258,0.592742,1279.22,60.57,0.9782736706866621291955675535
50,50,10,02,paup-sc,163,126,41,122,0.508065,0.251534,0.748466,1365.61,,1.044339759717963032356247562
50,50,10,02,star_cdp-sc,184,114,50,134,0.459677,0.271739,0.728261,,,
50,50,10,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1307.63,,1
50,50,10,03,cassiopeia_greedy,244,192,188,56,0.774194,0.770492,0.229508,1927.05,21.74,1.386446701968458616323241625
50,50,10,03,startle_nni,248,146,146,102,0.58871,0.58871,0.41129,1573.50,3.08,1.132079544146425693565097272
50,50,10,03,laml,248,146,146,102,0.58871,0.58871,0.41129,1570.89,445.76,1.130201738229538390698745252
50,50,10,03,paup,220,121,93,127,0.487903,0.422727,0.577273,1356.49,40.62,0.9759482560147346609876827443
50,50,10,03,star_cdp,248,117,117,131,0.471774,0.471774,0.528226,1353.88,58.06,0.9740704500978473581213307241
50,50,10,03,paup-sc,153,136,41,112,0.548387,0.267974,0.732026,1380.24,,0.9930355703925405778749856107
50,50,10,03,star_cdp-sc,168,131,51,117,0.528226,0.303571,0.696429,,,
50,50,10,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1389.92,,1
50,50,10,04,cassiopeia_greedy,245,193,190,55,0.778226,0.77551,0.22449,1932.87,5.97,1.419443200093999456565641730
50,50,10,04,startle_nni,248,139,139,109,0.560484,0.560484,0.439516,1443.49,5.59,1.060056840296392036483539080
50,50,10,04,laml,248,139,139,109,0.560484,0.560484,0.439516,1440.88,560.93,1.058140132627358248085128258
50,50,10,04,paup,219,119,90,129,0.479839,0.410959,0.589041,1321.10,39.03,0.9701772036630413230423511614
50,50,10,04,star_cdp,248,118,118,130,0.475806,0.475806,0.524194,1318.49,57.57,0.9682604959940075346439403397
50,50,10,04,paup-sc,143,145,40,103,0.584677,0.27972,0.72028,1422.58,,1.044701147821489157015811002
50,50,10,04,star_cdp-sc,163,138,53,110,0.556452,0.325153,0.674847,,,
50,50,10,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1361.71,,1
50,50,10,05,cassiopeia_greedy,247,194,193,54,0.782258,0.781377,0.218623,2149.93,6.12,1.584337393790669054304011083
50,50,10,05,startle_nni,248,111,111,137,0.447581,0.447581,0.552419,1438.84,7.04,1.060317319950773402899063368
50,50,10,05,laml,248,111,111,137,0.447581,0.447581,0.552419,1436.23,467.56,1.058393945423326627314865990
50,50,10,05,paup,214,114,80,134,0.459677,0.373832,0.626168,1327.19,47.07,0.9780396318322168917972866418
50,50,10,05,star_cdp,248,108,108,140,0.435484,0.435484,0.564516,1324.58,72.03,0.9761162573047701162130892637
50,50,10,05,paup-sc,153,134,39,114,0.540323,0.254902,0.745098,1379.19,,1.016359737359892114164437468
50,50,10,05,star_cdp-sc,167,125,44,123,0.504032,0.263473,0.736527,,,
50,50,10,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1356.99,,1
